행정동코드,행정동명,분기코드,공실률,공실률_delta,공실률_gap
11110515,청운효자동,2023Q1,0.0,0.0,0.0
11110515,청운효자동,2023Q2,5.1,0.0,5.1
11110515,청운효자동,2023Q3,5.1,0.0,0.0
11110515,청운효자동,2023Q4,0.0,-1.0,-5.1
11110515,청운효자동,2024Q1,0.0,0.0,0.0
11110515,청운효자동,2024Q2,0.0,0.0,0.0
11110515,청운효자동,2024Q3,0.9,0.0,0.9
11110515,청운효자동,2024Q4,0.9,0.0,0.0
11110515,청운효자동,2025Q1,0.9,0.0,0.0
11110515,청운효자동,2025Q2,0.9,0.0,0.0
11110515,청운효자동,2025Q3,0.9,0.0,0.0
11110515,청운효자동,2025Q4,0.9,0.0,0.0
11110530,사직동,2023Q1,0.0,0.0,0.0
11110530,사직동,2023Q2,5.1,0.0,5.1
11110530,사직동,2023Q3,5.1,0.0,0.0
11110530,사직동,2023Q4,0.0,-1.0,-5.1
11110530,사직동,2024Q1,0.0,0.0,0.0
11110530,사직동,2024Q2,0.0,0.0,0.0
11110530,사직동,2024Q3,0.9,0.0,0.9
11110530,사직동,2024Q4,0.9,0.0,0.0
11110530,사직동,2025Q1,0.9,0.0,0.0
11110530,사직동,2025Q2,0.9,0.0,0.0
11110530,사직동,2025Q3,0.9,0.0,0.0
11110530,사직동,2025Q4,0.9,0.0,0.0
11110540,삼청동,2023Q1,5.070731707317074,0.0,0.0
11110540,삼청동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110540,삼청동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110540,삼청동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110540,삼청동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110540,삼청동,2024Q2,5.309756097560975,0.3028,1.2341
11110540,삼청동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110540,삼청동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110540,삼청동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110540,삼청동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110540,삼청동,2025Q3,4.878048780487805,0.2121,0.8537
11110540,삼청동,2025Q4,4.429268292682926,-0.092,-0.4488
11110550,부암동,2023Q1,5.070731707317074,0.0,0.0
11110550,부암동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110550,부암동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110550,부암동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110550,부암동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110550,부암동,2024Q2,5.309756097560975,0.3028,1.2341
11110550,부암동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110550,부암동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110550,부암동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110550,부암동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110550,부암동,2025Q3,4.878048780487805,0.2121,0.8537
11110550,부암동,2025Q4,4.429268292682926,-0.092,-0.4488
11110560,평창동,2023Q1,5.070731707317074,0.0,0.0
11110560,평창동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110560,평창동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110560,평창동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110560,평창동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110560,평창동,2024Q2,5.309756097560975,0.3028,1.2341
11110560,평창동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110560,평창동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110560,평창동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110560,평창동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110560,평창동,2025Q3,4.878048780487805,0.2121,0.8537
11110560,평창동,2025Q4,4.429268292682926,-0.092,-0.4488
11110570,무악동,2023Q1,5.070731707317074,0.0,0.0
11110570,무악동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110570,무악동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110570,무악동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110570,무악동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110570,무악동,2024Q2,5.309756097560975,0.3028,1.2341
11110570,무악동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110570,무악동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110570,무악동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110570,무악동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110570,무악동,2025Q3,4.878048780487805,0.2121,0.8537
11110570,무악동,2025Q4,4.429268292682926,-0.092,-0.4488
11110580,교남동,2023Q1,5.070731707317074,0.0,0.0
11110580,교남동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110580,교남동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110580,교남동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110580,교남동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110580,교남동,2024Q2,5.309756097560975,0.3028,1.2341
11110580,교남동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110580,교남동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110580,교남동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110580,교남동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110580,교남동,2025Q3,4.878048780487805,0.2121,0.8537
11110580,교남동,2025Q4,4.429268292682926,-0.092,-0.4488
11110600,가회동,2023Q1,5.070731707317074,0.0,0.0
11110600,가회동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110600,가회동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110600,가회동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110600,가회동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110600,가회동,2024Q2,5.309756097560975,0.3028,1.2341
11110600,가회동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110600,가회동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110600,가회동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110600,가회동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110600,가회동,2025Q3,4.878048780487805,0.2121,0.8537
11110600,가회동,2025Q4,4.429268292682926,-0.092,-0.4488
11110615,종로1·2·3·4가동,2023Q1,9.7,0.0,0.0
11110615,종로1·2·3·4가동,2023Q2,9.5,-0.0206,-0.2
11110615,종로1·2·3·4가동,2023Q3,6.6,-0.3053,-2.9
11110615,종로1·2·3·4가동,2023Q4,7.4,0.1212,0.8
11110615,종로1·2·3·4가동,2024Q1,6.6,-0.1081,-0.8
11110615,종로1·2·3·4가동,2024Q2,6.3,-0.0455,-0.3
11110615,종로1·2·3·4가동,2024Q3,5.2,-0.1746,-1.1
11110615,종로1·2·3·4가동,2024Q4,7.8,0.5,2.6
11110615,종로1·2·3·4가동,2025Q1,7.8,0.0,0.0
11110615,종로1·2·3·4가동,2025Q2,2.6,-0.6667,-5.2
11110615,종로1·2·3·4가동,2025Q3,2.5,-0.0385,-0.1
11110615,종로1·2·3·4가동,2025Q4,0.0,-1.0,-2.5
11110630,종로5·6가동,2023Q1,5.070731707317074,0.0,0.0
11110630,종로5·6가동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110630,종로5·6가동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110630,종로5·6가동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110630,종로5·6가동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110630,종로5·6가동,2024Q2,5.309756097560975,0.3028,1.2341
11110630,종로5·6가동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110630,종로5·6가동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110630,종로5·6가동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110630,종로5·6가동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110630,종로5·6가동,2025Q3,4.878048780487805,0.2121,0.8537
11110630,종로5·6가동,2025Q4,4.429268292682926,-0.092,-0.4488
11110640,이화동,2023Q1,5.070731707317074,0.0,0.0
11110640,이화동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110640,이화동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110640,이화동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110640,이화동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110640,이화동,2024Q2,5.309756097560975,0.3028,1.2341
11110640,이화동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110640,이화동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110640,이화동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110640,이화동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110640,이화동,2025Q3,4.878048780487805,0.2121,0.8537
11110640,이화동,2025Q4,4.429268292682926,-0.092,-0.4488
11110650,혜화동,2023Q1,5.070731707317074,0.0,0.0
11110650,혜화동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110650,혜화동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110650,혜화동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110650,혜화동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110650,혜화동,2024Q2,5.309756097560975,0.3028,1.2341
11110650,혜화동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110650,혜화동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110650,혜화동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110650,혜화동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110650,혜화동,2025Q3,4.878048780487805,0.2121,0.8537
11110650,혜화동,2025Q4,4.429268292682926,-0.092,-0.4488
11110670,창신1동,2023Q1,5.070731707317074,0.0,0.0
11110670,창신1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110670,창신1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110670,창신1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110670,창신1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110670,창신1동,2024Q2,5.309756097560975,0.3028,1.2341
11110670,창신1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110670,창신1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110670,창신1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110670,창신1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110670,창신1동,2025Q3,4.878048780487805,0.2121,0.8537
11110670,창신1동,2025Q4,4.429268292682926,-0.092,-0.4488
11110680,창신2동,2023Q1,5.070731707317074,0.0,0.0
11110680,창신2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110680,창신2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110680,창신2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110680,창신2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110680,창신2동,2024Q2,5.309756097560975,0.3028,1.2341
11110680,창신2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110680,창신2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110680,창신2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110680,창신2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110680,창신2동,2025Q3,4.878048780487805,0.2121,0.8537
11110680,창신2동,2025Q4,4.429268292682926,-0.092,-0.4488
11110690,창신3동,2023Q1,5.070731707317074,0.0,0.0
11110690,창신3동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110690,창신3동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110690,창신3동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110690,창신3동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110690,창신3동,2024Q2,5.309756097560975,0.3028,1.2341
11110690,창신3동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110690,창신3동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110690,창신3동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110690,창신3동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110690,창신3동,2025Q3,4.878048780487805,0.2121,0.8537
11110690,창신3동,2025Q4,4.429268292682926,-0.092,-0.4488
11110700,숭인1동,2023Q1,5.070731707317074,0.0,0.0
11110700,숭인1동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110700,숭인1동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110700,숭인1동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110700,숭인1동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110700,숭인1동,2024Q2,5.309756097560975,0.3028,1.2341
11110700,숭인1동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110700,숭인1동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110700,숭인1동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110700,숭인1동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110700,숭인1동,2025Q3,4.878048780487805,0.2121,0.8537
11110700,숭인1동,2025Q4,4.429268292682926,-0.092,-0.4488
11110710,숭인2동,2023Q1,5.070731707317074,0.0,0.0
11110710,숭인2동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11110710,숭인2동,2023Q3,4.353658536585366,-0.0267,-0.1195
11110710,숭인2동,2023Q4,4.346341463414634,-0.0017,-0.0073
11110710,숭인2동,2024Q1,4.075609756097561,-0.0623,-0.2707
11110710,숭인2동,2024Q2,5.309756097560975,0.3028,1.2341
11110710,숭인2동,2024Q3,4.368292682926829,-0.1773,-0.9415
11110710,숭인2동,2024Q4,4.126829268292683,-0.0553,-0.2415
11110710,숭인2동,2025Q1,4.121951219512195,-0.0012,-0.0049
11110710,숭인2동,2025Q2,4.024390243902439,-0.0237,-0.0976
11110710,숭인2동,2025Q3,4.878048780487805,0.2121,0.8537
11110710,숭인2동,2025Q4,4.429268292682926,-0.092,-0.4488
11140520,소공동,2023Q1,5.070731707317074,0.0,0.0
11140520,소공동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140520,소공동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140520,소공동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140520,소공동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140520,소공동,2024Q2,5.309756097560975,0.3028,1.2341
11140520,소공동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140520,소공동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140520,소공동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140520,소공동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140520,소공동,2025Q3,4.878048780487805,0.2121,0.8537
11140520,소공동,2025Q4,4.429268292682926,-0.092,-0.4488
11140540,회현동,2023Q1,5.070731707317074,0.0,0.0
11140540,회현동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140540,회현동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140540,회현동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140540,회현동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140540,회현동,2024Q2,5.309756097560975,0.3028,1.2341
11140540,회현동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140540,회현동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140540,회현동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140540,회현동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140540,회현동,2025Q3,4.878048780487805,0.2121,0.8537
11140540,회현동,2025Q4,4.429268292682926,-0.092,-0.4488
11140550,명동,2023Q1,5.070731707317074,0.0,0.0
11140550,명동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140550,명동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140550,명동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140550,명동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140550,명동,2024Q2,5.309756097560975,0.3028,1.2341
11140550,명동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140550,명동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140550,명동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140550,명동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140550,명동,2025Q3,4.878048780487805,0.2121,0.8537
11140550,명동,2025Q4,4.429268292682926,-0.092,-0.4488
11140570,필동,2023Q1,5.070731707317074,0.0,0.0
11140570,필동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140570,필동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140570,필동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140570,필동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140570,필동,2024Q2,5.309756097560975,0.3028,1.2341
11140570,필동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140570,필동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140570,필동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140570,필동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140570,필동,2025Q3,4.878048780487805,0.2121,0.8537
11140570,필동,2025Q4,4.429268292682926,-0.092,-0.4488
11140580,장충동,2023Q1,5.070731707317074,0.0,0.0
11140580,장충동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140580,장충동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140580,장충동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140580,장충동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140580,장충동,2024Q2,5.309756097560975,0.3028,1.2341
11140580,장충동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140580,장충동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140580,장충동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140580,장충동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140580,장충동,2025Q3,4.878048780487805,0.2121,0.8537
11140580,장충동,2025Q4,4.429268292682926,-0.092,-0.4488
11140590,광희동,2023Q1,5.070731707317074,0.0,0.0
11140590,광희동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140590,광희동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140590,광희동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140590,광희동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140590,광희동,2024Q2,5.309756097560975,0.3028,1.2341
11140590,광희동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140590,광희동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140590,광희동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140590,광희동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140590,광희동,2025Q3,4.878048780487805,0.2121,0.8537
11140590,광희동,2025Q4,4.429268292682926,-0.092,-0.4488
11140605,을지로동,2023Q1,5.070731707317074,0.0,0.0
11140605,을지로동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140605,을지로동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140605,을지로동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140605,을지로동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140605,을지로동,2024Q2,5.309756097560975,0.3028,1.2341
11140605,을지로동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140605,을지로동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140605,을지로동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140605,을지로동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140605,을지로동,2025Q3,4.878048780487805,0.2121,0.8537
11140605,을지로동,2025Q4,4.429268292682926,-0.092,-0.4488
11140615,신당동,2023Q1,5.070731707317074,0.0,0.0
11140615,신당동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140615,신당동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140615,신당동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140615,신당동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140615,신당동,2024Q2,5.309756097560975,0.3028,1.2341
11140615,신당동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140615,신당동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140615,신당동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140615,신당동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140615,신당동,2025Q3,4.878048780487805,0.2121,0.8537
11140615,신당동,2025Q4,4.429268292682926,-0.092,-0.4488
11140625,다산동,2023Q1,5.070731707317074,0.0,0.0
11140625,다산동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140625,다산동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140625,다산동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140625,다산동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140625,다산동,2024Q2,5.309756097560975,0.3028,1.2341
11140625,다산동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140625,다산동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140625,다산동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140625,다산동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140625,다산동,2025Q3,4.878048780487805,0.2121,0.8537
11140625,다산동,2025Q4,4.429268292682926,-0.092,-0.4488
11140635,약수동,2023Q1,5.070731707317074,0.0,0.0
11140635,약수동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140635,약수동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140635,약수동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140635,약수동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140635,약수동,2024Q2,5.309756097560975,0.3028,1.2341
11140635,약수동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140635,약수동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140635,약수동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140635,약수동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140635,약수동,2025Q3,4.878048780487805,0.2121,0.8537
11140635,약수동,2025Q4,4.429268292682926,-0.092,-0.4488
11140645,청구동,2023Q1,5.070731707317074,0.0,0.0
11140645,청구동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140645,청구동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140645,청구동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140645,청구동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140645,청구동,2024Q2,5.309756097560975,0.3028,1.2341
11140645,청구동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140645,청구동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140645,청구동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140645,청구동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140645,청구동,2025Q3,4.878048780487805,0.2121,0.8537
11140645,청구동,2025Q4,4.429268292682926,-0.092,-0.4488
11140650,신당5동,2023Q1,5.070731707317074,0.0,0.0
11140650,신당5동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140650,신당5동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140650,신당5동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140650,신당5동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140650,신당5동,2024Q2,5.309756097560975,0.3028,1.2341
11140650,신당5동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140650,신당5동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140650,신당5동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140650,신당5동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140650,신당5동,2025Q3,4.878048780487805,0.2121,0.8537
11140650,신당5동,2025Q4,4.429268292682926,-0.092,-0.4488
11140665,동화동,2023Q1,5.070731707317074,0.0,0.0
11140665,동화동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140665,동화동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140665,동화동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140665,동화동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140665,동화동,2024Q2,5.309756097560975,0.3028,1.2341
11140665,동화동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140665,동화동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140665,동화동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140665,동화동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140665,동화동,2025Q3,4.878048780487805,0.2121,0.8537
11140665,동화동,2025Q4,4.429268292682926,-0.092,-0.4488
11140670,황학동,2023Q1,5.070731707317074,0.0,0.0
11140670,황학동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140670,황학동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140670,황학동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140670,황학동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140670,황학동,2024Q2,5.309756097560975,0.3028,1.2341
11140670,황학동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140670,황학동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140670,황학동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140670,황학동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140670,황학동,2025Q3,4.878048780487805,0.2121,0.8537
11140670,황학동,2025Q4,4.429268292682926,-0.092,-0.4488
11140680,중림동,2023Q1,5.070731707317074,0.0,0.0
11140680,중림동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11140680,중림동,2023Q3,4.353658536585366,-0.0267,-0.1195
11140680,중림동,2023Q4,4.346341463414634,-0.0017,-0.0073
11140680,중림동,2024Q1,4.075609756097561,-0.0623,-0.2707
11140680,중림동,2024Q2,5.309756097560975,0.3028,1.2341
11140680,중림동,2024Q3,4.368292682926829,-0.1773,-0.9415
11140680,중림동,2024Q4,4.126829268292683,-0.0553,-0.2415
11140680,중림동,2025Q1,4.121951219512195,-0.0012,-0.0049
11140680,중림동,2025Q2,4.024390243902439,-0.0237,-0.0976
11140680,중림동,2025Q3,4.878048780487805,0.2121,0.8537
11140680,중림동,2025Q4,4.429268292682926,-0.092,-0.4488
11170510,후암동,2023Q1,11.1,0.0,0.0
11170510,후암동,2023Q2,11.1,0.0,0.0
11170510,후암동,2023Q3,11.1,0.0,0.0
11170510,후암동,2023Q4,11.1,0.0,0.0
11170510,후암동,2024Q1,11.1,0.0,0.0
11170510,후암동,2024Q2,11.1,0.0,0.0
11170510,후암동,2024Q3,11.1,0.0,0.0
11170510,후암동,2024Q4,11.4,0.027,0.3
11170510,후암동,2025Q1,11.4,0.0,0.0
11170510,후암동,2025Q2,11.4,0.0,0.0
11170510,후암동,2025Q3,14.4,0.2632,3.0
11170510,후암동,2025Q4,17.3,0.2014,2.9
11170520,용산2가동,2023Q1,5.070731707317074,0.0,0.0
11170520,용산2가동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11170520,용산2가동,2023Q3,4.353658536585366,-0.0267,-0.1195
11170520,용산2가동,2023Q4,4.346341463414634,-0.0017,-0.0073
11170520,용산2가동,2024Q1,4.075609756097561,-0.0623,-0.2707
11170520,용산2가동,2024Q2,5.309756097560975,0.3028,1.2341
11170520,용산2가동,2024Q3,4.368292682926829,-0.1773,-0.9415
11170520,용산2가동,2024Q4,4.126829268292683,-0.0553,-0.2415
11170520,용산2가동,2025Q1,4.121951219512195,-0.0012,-0.0049
11170520,용산2가동,2025Q2,4.024390243902439,-0.0237,-0.0976
11170520,용산2가동,2025Q3,4.878048780487805,0.2121,0.8537
11170520,용산2가동,2025Q4,4.429268292682926,-0.092,-0.4488
11170530,남영동,2023Q1,5.070731707317074,0.0,0.0
11170530,남영동,2023Q2,4.4731707317073175,-0.1178,-0.5976
11170530,남영동,2023Q3,4.353658536585366,-0.0267,-0.1195
11170530,남영동,2023Q4,4.346341463414634,-0.0017,-0.0073
11170530,남영동,2024Q1,4.075609756097561,-0.0623,-0.2707
11170530,남영동,2024Q2,5.309756097560975,0.3028,1.2341
11170530,남영동,2024Q3,4.368292682926829,-0.1773,-0.9415
11170530,남영동,2024Q4,4.126829268292683,-0.0553,-0.2415
11170530,남영동,2025Q1,4.121951219512195,-0.0012,-0.0049
11170530,남영동,2025Q2,4.024390243902439,-0.0237,-0.0976
11170530,남영동,2025Q3,4.878048780487805,0.2121,0.8537
